Policy_ID,Customer_ID,Policy_Type,Region,Sum_Insured,Premium,Claim_Count,Total_Claim_Amount,Risk_Score,Start_Date
P102729,C56187,Property,South,187480,8289,0,0,0.766,2021-12-22
P102730,C78506,Life,West,191131,6300,0,0,0.385,2022-11-16
P102731,C30751,Property,West,356147,14301,1,4616,0.907,2021-10-08
P102732,C52157,Auto,East,356285,20685,1,22321,0.952,2021-06-05
P102733,C21067,Health,East,286226,19979,1,32567,1.0,2022-09-03
P102734,C95695,Health,East,378020,22898,0,0,0.484,2020-07-20
P102735,C12408,Life,West,182580,5714,0,0,0.284,2024-05-14
P102736,C46455,Health,East,264407,19015,0,0,0.344,2023-11-03
P102737,C16085,Property,North,464788,17095,1,30469,0.996,2020-08-07
P102738,C83927,Health,West,306832,17118,0,0,0.493,2021-09-22
P102739,C42652,Auto,South,312631,13648,0,0,0.811,2021-08-01
P102740,C95256,Property,West,530595,24585,1,40107,1.0,2020-08-24
P102741,C68894,Auto,North,160066,8786,0,0,0.66,2024-11-24
P102742,C17966,Auto,North,379643,15988,0,0,0.878,2021-08-20
P102743,C90162,Auto,East,466399,27814,0,0,0.67,2021-11-14
P102744,C20033,Life,West,267514,8767,1,26071,0.748,2024-08-17
P102745,C98827,Life,West,385963,13202,0,0,0.288,2024-10-12
P102746,C70857,Property,West,201798,6613,0,0,0.465,2024-02-03
P102747,C69873,Auto,South,231327,11589,1,6400,1.0,2024-03-01
P102748,C93951,Health,East,338497,21923,1,6908,0.704,2022-07-10
P102749,C24808,Life,North,379857,11591,1,46420,0.961,2021-04-25
P102750,C12384,Property,North,412094,17583,0,0,0.644,2023-01-19
P102751,C87840,Life,East,456963,15452,1,3284,0.727,2022-05-12
P102752,C42150,Auto,North,293255,13926,2,101046,1.0,2024-05-05
P102753,C69743,Property,North,419361,19114,0,0,0.686,2021-02-20
P102754,C45795,Health,East,265770,13796,0,0,0.587,2022-04-13
P102755,C14947,Auto,North,390209,17722,1,69487,1.0,2021-04-22
P102756,C60223,Property,West,320749,10486,0,0,0.66,2023-07-27
P102757,C29972,Health,South,344568,19553,1,4874,0.913,2024-04-26
P102758,C79235,Life,East,342351,9777,0,0,0.224,2024-09-03
P102759,C94539,Auto,South,139529,7828,0,0,0.724,2023-10-18
P102760,C23511,Auto,North,187588,9954,0,0,0.74,2025-06-06
P102761,C76305,Auto,North,310254,15120,0,0,0.753,2023-04-24
P102762,C89968,Life,West,131272,4178,0,0,0.377,2024-12-24
P102763,C26673,Property,East,383121,12583,0,0,0.617,2021-08-03
P102764,C87228,Auto,North,387156,16882,1,41703,1.0,2024-11-30
P102765,C86440,Health,East,332717,20977,0,0,0.409,2021-12-02
P102766,C64654,Property,East,187887,7940,0,0,0.616,2021-10-11
P102767,C16384,Auto,East,438014,24302,1,48658,1.0,2024-11-09
P102768,C56020,Property,East,503721,19367,1,10074,0.778,2024-09-17
P102769,C26549,Life,East,314708,10282,0,0,0.249,2024-05-18
P102770,C76428,Auto,South,351054,18844,0,0,0.727,2023-08-08
P102771,C54563,Auto,West,320174,18976,1,60896,1.0,2023-01-21
P102772,C52923,Health,East,353037,18769,0,0,0.373,2022-10-31
P102773,C83183,Property,South,288044,11760,0,0,0.506,2023-08-31
P102774,C66721,Property,North,296544,12345,3,158318,1.0,2023-02-08
P102775,C82601,Property,East,390572,18739,0,0,0.651,2022-12-13
P102776,C10193,Auto,North,534562,23533,0,0,0.789,2021-11-30
P102777,C97338,Auto,East,159993,8074,0,0,0.837,2022-07-30
P102778,C83598,Property,South,289619,10872,1,25178,1.0,2020-11-28
P102779,C66570,Auto,South,181954,9192,0,0,0.659,2024-07-18
P102780,C93331,Auto,South,459202,20500,0,0,0.711,2023-04-02
P102781,C43131,Health,West,241226,11854,1,33929,1.0,2022-09-21
P102782,C27005,Health,North,155680,9612,0,0,0.776,2021-09-02
P102783,C13918,Life,West,363819,10198,0,0,0.346,2022-03-02
P102784,C37972,Health,East,474431,24844,0,0,0.554,2023-03-23
P102785,C32974,Auto,North,366360,17028,2,132539,1.0,2020-12-26
P102786,C69559,Health,South,320480,15762,1,40535,1.0,2020-09-05
P102787,C96579,Auto,North,340914,20117,1,68445,1.0,2023-06-22
P102788,C44383,Health,South,441484,27349,1,47273,1.0,2022-10-20
P102789,C19068,Health,West,212580,14361,0,0,0.535,2021-08-24
P102790,C34516,Life,West,288815,8398,0,0,0.268,2024-10-08
P102791,C20592,Health,South,254731,17750,0,0,0.348,2023-09-05
P102792,C68754,Property,South,183213,7280,1,30149,1.0,2021-05-10
P102793,C72316,Auto,East,267162,13753,0,0,0.721,2024-10-29
P102794,C14622,Property,West,410772,16377,0,0,0.526,2024-07-28
P102795,C63515,Property,West,356660,15598,0,0,0.487,2024-02-11
P102796,C50653,Auto,East,364431,18707,1,74104,1.0,2020-09-06
P102797,C43490,Life,West,314648,8577,0,0,0.14,2023-04-07
P102798,C28846,Health,South,352332,18143,1,26488,0.995,2023-02-26
P102799,C59222,Auto,North,219941,11464,0,0,0.784,2024-04-04
P102800,C55406,Life,North,269049,8037,0,0,0.355,2022-09-13
P102801,C16309,Health,West,319200,16057,0,0,0.461,2024-12-08
P102802,C20223,Health,East,327752,18844,0,0,0.375,2023-04-28
P102803,C52289,Health,South,332019,20039,1,21985,0.979,2020-07-09
P102804,C31237,Property,North,286166,12943,1,15070,1.0,2021-12-19
P102805,C83921,Health,South,262258,13067,0,0,0.443,2025-03-21
P102806,C63511,Life,West,615777,17354,1,11270,0.663,2024-12-17
P102807,C76997,Auto,West,390679,22055,2,22159,1.0,2023-03-01
P102808,C16106,Property,North,341315,14463,0,0,0.634,2023-03-21
P102809,C73182,Life,West,276679,7603,0,0,0.26,2021-04-14
P102810,C19496,Auto,East,254878,14504,0,0,0.804,2025-06-28
P102811,C95244,Life,West,286920,8585,0,0,0.226,2022-07-07
P102812,C74199,Life,West,329283,9872,1,58013,0.95,2021-08-28
P102813,C48201,Auto,West,111956,6665,1,34395,1.0,2023-10-27
P102814,C30273,Property,South,143061,6746,0,0,0.559,2023-04-16
P102815,C52432,Life,South,236312,6688,0,0,0.268,2025-02-01
P102816,C46668,Property,North,320714,10984,0,0,0.537,2022-09-25
P102817,C22046,Auto,North,276073,12841,0,0,0.653,2022-08-20
P102818,C97244,Auto,North,447812,18185,1,24755,1.0,2022-03-14
P102819,C97313,Property,West,151760,4907,1,7340,1.0,2024-04-28
P102820,C90669,Health,South,224865,12928,0,0,0.679,2024-03-16
P102821,C79316,Auto,East,452009,26587,1,64331,1.0,2021-04-07
P102822,C92451,Life,West,313112,10789,0,0,0.347,2025-01-02
P102823,C96684,Auto,West,388484,19513,0,0,0.557,2023-09-14
P102824,C76307,Property,West,505125,20732,0,0,0.581,2023-12-30
P102825,C42128,Health,East,230620,11103,0,0,0.716,2022-09-11
P102826,C96140,Life,North,290069,7712,1,23488,0.691,2022-03-02
P102827,C84192,Auto,East,272757,11045,0,0,0.851,2020-07-28
P102828,C92500,Property,North,104541,4607,0,0,0.606,2022-02-26
P102829,C85589,Auto,East,268960,11542,0,0,0.432,2021-01-20
P102830,C29882,Property,South,388106,17816,0,0,0.664,2022-05-28
P102831,C52422,Life,West,354059,11231,0,0,0.427,2023-07-12
P102832,C46079,Auto,West,361908,16137,0,0,0.695,2022-03-06
P102833,C65449,Auto,West,262449,11326,0,0,0.823,2023-07-01
P102834,C38033,Property,North,234390,9854,0,0,0.433,2022-09-20
P102835,C78240,Health,East,426926,29723,1,46274,1.0,2022-09-19
P102836,C94946,Health,South,250268,16328,1,62127,1.0,2022-09-08
P102837,C86864,Auto,East,329408,15473,0,0,0.748,2024-05-06
P102838,C64489,Life,West,316333,9822,0,0,0.436,2020-08-14
P102839,C57477,Property,South,446172,16496,0,0,0.664,2021-06-18
P102840,C78547,Property,South,397141,19057,0,0,0.481,2022-08-07
P102841,C35177,Life,West,170474,5623,1,43262,0.954,2025-01-31
P102842,C63676,Health,East,181245,11372,1,49395,1.0,2020-11-05
P102843,C56160,Health,West,357891,20814,0,0,0.313,2023-03-05
P102844,C83158,Property,East,293566,12298,0,0,0.596,2022-10-02
P102845,C63024,Property,South,254483,9534,0,0,0.566,2023-06-30
P102846,C50265,Life,South,401563,9777,1,45889,0.893,2022-09-03
P102847,C81581,Auto,West,318746,15268,0,0,0.75,2024-06-18
P102848,C56026,Property,South,305246,14312,0,0,0.485,2024-10-15
P102849,C61148,Property,North,377983,15883,0,0,0.642,2022-05-25
P102850,C54933,Life,South,262489,6564,1,34262,0.899,2024-12-15
P102851,C93859,Auto,North,456852,26360,1,28248,1.0,2022-12-11
P102852,C54060,Auto,South,221195,10037,3,115911,1.0,2021-01-31
P102853,C62064,Health,West,365693,19693,0,0,0.349,2024-10-08
P102854,C76453,Auto,West,443383,20370,0,0,0.728,2022-12-20
P102855,C83456,Property,North,162270,6691,0,0,0.571,2022-02-18
P102856,C36599,Auto,West,265666,13521,1,33014,1.0,2022-09-15
P102857,C98639,Auto,South,414221,20640,0,0,0.746,2020-12-03
P102858,C95942,Auto,South,415724,22595,0,0,0.706,2021-06-22
P102859,C81622,Auto,West,282850,13105,1,34133,1.0,2024-08-31
P102860,C29653,Health,South,226533,15126,0,0,0.378,2022-08-12
P102861,C82094,Auto,East,395594,17211,0,0,0.756,2021-03-21
P102862,C78600,Health,East,418355,27939,0,0,0.492,2024-04-01
P102863,C38865,Property,South,183534,7822,1,41031,1.0,2020-09-02
P102864,C75787,Property,West,179609,7711,0,0,0.609,2020-12-22
P102865,C29619,Property,North,322526,12806,0,0,0.622,2023-07-22
P102866,C86692,Property,West,362936,15487,0,0,0.426,2021-10-15
P102867,C25759,Life,North,270093,6741,0,0,0.384,2024-07-30
P102868,C67600,Auto,West,367929,20983,0,0,0.615,2023-10-29
P102869,C86234,Property,South,228986,7531,0,0,0.586,2023-06-18
P102870,C53721,Health,East,88531,4566,0,0,0.629,2021-07-30
P102871,C98905,Health,West,257610,15931,1,19121,1.0,2022-04-29
P102872,C66035,Health,North,306323,20139,2,138146,1.0,2024-03-21
P102873,C27266,Property,East,272416,9050,0,0,0.603,2025-04-03
P102874,C18270,Life,North,184140,6454,1,72529,1.0,2021-11-23
P102875,C96944,Property,South,118435,5635,0,0,0.449,2024-05-16
P102876,C18415,Property,East,248591,10365,0,0,0.68,2023-06-07
P102877,C77498,Auto,North,389766,19342,0,0,0.712,2021-01-09
P102878,C47989,Property,West,425620,18669,0,0,0.619,2022-02-14
P102879,C35948,Auto,South,418771,19501,0,0,0.608,2025-07-02
P102880,C85249,Property,South,218409,8713,0,0,0.641,2025-04-21
P102881,C30876,Health,South,184629,12922,0,0,0.584,2024-04-29
P102882,C97198,Auto,West,349663,20670,0,0,0.713,2023-06-27
P102883,C30259,Auto,West,363510,21280,1,78900,1.0,2023-06-15
P102884,C70667,Auto,East,340017,15385,0,0,0.656,2024-04-11
P102885,C67570,Health,West,98594,5283,0,0,0.522,2024-11-10
P102886,C61756,Property,East,213312,7842,0,0,0.605,2024-03-21
P102887,C38880,Property,South,297031,11602,0,0,0.69,2024-12-14
P102888,C71608,Health,East,348722,19368,0,0,0.452,2023-06-14
P102889,C40220,Health,North,376731,21467,1,12461,0.703,2024-04-03
P102890,C40520,Property,South,314425,13184,0,0,0.636,2022-06-12
P102891,C67613,Life,South,333078,11042,0,0,0.252,2021-06-29
P102892,C43026,Life,East,308487,10127,0,0,0.378,2020-11-03
P102893,C88250,Life,South,368562,12447,0,0,0.301,2020-07-20
P102894,C67490,Auto,West,331287,13465,0,0,0.765,2025-07-05
P102895,C55925,Health,North,306574,15067,1,7554,0.674,2022-08-31
P102896,C19338,Property,East,273163,12191,1,12501,0.939,2023-08-26
P102897,C65472,Auto,East,308129,15610,1,43755,1.0,2021-01-12
P102898,C49029,Property,South,348459,14374,1,72221,1.0,2023-09-08
P102899,C49583,Auto,West,326748,13414,0,0,0.614,2024-05-07
P102900,C10609,Auto,South,338083,15250,0,0,0.646,2023-02-15
P102901,C67330,Life,South,434272,13749,2,93193,1.0,2025-05-05
P102902,C49984,Auto,East,326516,18671,0,0,0.643,2024-09-19
P102903,C62555,Property,South,235100,10973,0,0,0.473,2021-02-19
P102904,C92549,Property,North,388361,15537,0,0,0.613,2025-03-06
P102905,C84005,Auto,South,163380,8318,0,0,0.703,2023-11-18
P102906,C19433,Health,South,191859,13045,0,0,0.451,2021-02-21
P102907,C18494,Auto,East,333585,16930,0,0,0.684,2022-06-29
P102908,C95186,Property,South,351640,14160,1,37977,1.0,2020-08-14
P102909,C67916,Property,West,175495,8157,0,0,0.667,2025-06-07
P102910,C38883,Auto,East,261718,14604,1,26541,1.0,2021-06-09
P102911,C83464,Auto,South,239392,13928,0,0,0.582,2022-10-23
P102912,C51834,Life,North,251332,6690,1,6480,0.853,2024-01-31
P102913,C14540,Health,North,394360,23892,0,0,0.605,2020-10-18
P102914,C67895,Auto,East,370651,21071,0,0,0.752,2021-04-27
P102915,C70293,Life,East,298088,7552,0,0,0.184,2025-02-04
P102916,C48441,Life,South,245404,8230,2,37727,1.0,2025-03-03
P102917,C53294,Health,West,165035,8646,1,12617,0.776,2024-12-21
P102918,C21512,Property,South,442018,19860,1,45195,1.0,2020-08-13
P102919,C20904,Property,North,359211,15012,1,37412,1.0,2025-04-26
P102920,C60285,Property,West,229333,8048,1,19215,0.868,2023-06-20
P102921,C59865,Life,West,371960,11040,0,0,0.344,2025-05-25
P102922,C21876,Health,West,292978,18858,0,0,0.601,2023-05-28
P102923,C71220,Auto,South,271289,14291,2,62523,1.0,2024-03-10
P102924,C61171,Property,North,343521,13341,0,0,0.665,2024-08-12
P102925,C12363,Health,East,225850,15716,0,0,0.494,2024-06-09
P102926,C91987,Health,South,265624,16060,0,0,0.459,2025-07-02
P102927,C61257,Health,East,312146,18773,0,0,0.529,2024-03-20
P102928,C86748,Life,West,250055,6188,0,0,0.382,2024-09-24
P102929,C78962,Property,West,366909,17154,0,0,0.6,2025-05-16
P102930,C67549,Property,South,486907,16961,2,48775,1.0,2021-06-14
P102931,C18028,Life,North,224570,6813,0,0,0.278,2024-12-26
P102932,C17095,Auto,West,133487,7485,0,0,0.602,2022-06-20
P102933,C26757,Property,East,99826,3539,0,0,0.599,2022-11-16
P102934,C14169,Life,East,284953,8642,0,0,0.311,2024-09-26
P102935,C71467,Auto,South,233684,10472,0,0,0.692,2022-05-24
P102936,C56198,Life,East,320786,10623,0,0,0.428,2021-06-08
P102937,C62449,Property,North,313260,12853,0,0,0.681,2025-01-26
P102938,C83690,Health,West,139678,9574,0,0,0.357,2022-08-24
P102939,C25578,Auto,East,118512,6861,0,0,0.853,2022-05-10
P102940,C13690,Auto,East,329593,17460,0,0,0.426,2022-09-21
P102941,C81092,Life,West,313543,10254,1,54791,1.0,2024-07-08
P102942,C39206,Auto,South,257418,13124,0,0,0.671,2021-12-24
P102943,C36193,Life,East,134286,3842,0,0,0.281,2021-03-29
P102944,C24432,Life,South,347139,11031,0,0,0.294,2020-10-25
P102945,C23866,Auto,South,427190,24848,0,0,0.739,2024-02-01
P102946,C81942,Property,East,327798,12675,0,0,0.6,2021-05-04
P102947,C60750,Property,North,215253,7971,0,0,0.587,2021-08-11
P102948,C25597,Property,South,304455,11635,0,0,0.731,2023-12-16
P102949,C71035,Health,East,163389,9550,0,0,0.557,2022-06-27
P102950,C95108,Health,South,405796,20195,0,0,0.404,2022-06-30
P102951,C12447,Life,West,308184,9240,0,0,0.374,2024-08-04
P102952,C93450,Life,North,123184,3687,0,0,0.352,2020-10-15
P102953,C74179,Property,North,269933,11179,0,0,0.545,2024-06-15
P102954,C53034,Health,West,346330,19640,1,24554,1.0,2023-01-05
P102955,C42994,Life,West,266695,8363,0,0,0.284,2022-05-30
P102956,C34167,Life,South,272410,9409,0,0,0.278,2021-12-01
P102957,C88326,Health,West,177560,12595,0,0,0.475,2020-10-04
P102958,C61174,Auto,North,356654,18429,0,0,0.457,2021-03-14
P102959,C54391,Health,West,235153,11528,0,0,0.447,2022-09-14
P102960,C16371,Auto,East,84355,5009,1,41510,1.0,2024-02-22
P102961,C93378,Property,East,262874,11381,0,0,0.598,2022-04-15
P102962,C83841,Property,South,398115,14880,0,0,0.471,2024-07-16
P102963,C76041,Health,North,261307,13466,1,51505,1.0,2024-12-02
P102964,C99971,Health,East,473798,24373,1,30608,0.976,2022-01-26
P102965,C65035,Life,West,342897,8920,1,52228,0.9,2025-03-01
P102966,C30430,Life,East,333876,8196,1,58144,1.0,2025-06-21
P102967,C70049,Property,East,287160,13334,0,0,0.495,2024-01-12
P102968,C84277,Health,South,293171,17877,0,0,0.588,2022-11-24
P102969,C52128,Property,West,273658,11822,0,0,0.523,2024-01-06
P102970,C70475,Property,West,269773,12207,2,109554,1.0,2020-09-08
P102971,C70509,Auto,West,353087,19713,1,47,0.81,2024-08-13
P102972,C95806,Life,South,206417,7140,0,0,0.176,2024-03-25
P102973,C43236,Life,West,192411,6851,0,0,0.352,2023-05-02
P102974,C63049,Property,West,187680,7324,0,0,0.641,2023-06-18
P102975,C35380,Auto,East,504565,29773,0,0,0.814,2020-07-27
P102976,C66370,Health,East,353034,23074,0,0,0.497,2023-08-31
P102977,C56556,Auto,West,330449,13685,0,0,0.922,2023-02-21
P102978,C80175,Life,North,194249,6251,1,42110,0.948,2022-04-22
P102979,C66048,Health,North,362334,23364,2,53663,1.0,2025-02-12
P102980,C74876,Property,West,288343,13406,0,0,0.464,2021-08-04
P102981,C69721,Auto,North,321417,15254,1,15742,0.996,2021-03-13
P102982,C43226,Life,South,202338,6276,0,0,0.352,2021-05-23
P102983,C23262,Health,East,316027,15262,0,0,0.492,2023-06-26
P102984,C22549,Property,South,257617,9613,0,0,0.619,2022-12-27
P102985,C80978,Health,East,223439,11059,0,0,0.418,2022-12-01
P102986,C92750,Auto,North,373411,18834,0,0,0.712,2022-10-12
P102987,C48167,Property,North,146229,6592,0,0,0.612,2021-08-24
P102988,C96243,Life,West,356478,9439,0,0,0.182,2021-11-07
P102989,C26527,Health,North,368449,22350,1,46613,1.0,2020-10-20
P102990,C29992,Auto,North,212036,9347,1,28097,1.0,2023-04-22
P102991,C21414,Health,West,217967,11094,0,0,0.518,2022-09-17
P102992,C79522,Property,West,277697,11157,0,0,0.777,2022-02-19
P102993,C90229,Property,East,328204,10918,0,0,0.668,2023-04-06
P102994,C34219,Auto,North,284715,14733,2,50656,1.0,2022-02-22
P102995,C33746,Health,East,343356,16739,0,0,0.41,2025-01-27
P102996,C38881,Auto,East,476298,20068,1,46841,1.0,2023-08-27
P102997,C75399,Property,South,249228,10168,0,0,0.738,2022-01-03
P102998,C34196,Auto,North,128482,6659,1,29945,1.0,2024-09-19
P102999,C68897,Health,North,382592,18631,0,0,0.453,2022-10-02
P103000,C20302,Life,South,468331,14462,1,37934,1.0,2020-12-13
P103001,C77481,Life,East,339277,11556,0,0,0.48,2021-10-25
P103002,C22801,Auto,North,191225,10411,0,0,0.574,2021-02-03
P103003,C47688,Life,East,287611,7355,0,0,0.2,2024-10-02
P103004,C43202,Property,South,188148,7804,1,44691,1.0,2021-09-29
P103005,C61485,Health,West,364286,23363,0,0,0.283,2025-02-24
P103006,C14922,Health,East,164871,8061,0,0,0.502,2024-10-02
P103007,C97065,Auto,North,269987,15418,0,0,0.819,2020-09-18
P103008,C92587,Life,West,199566,6960,0,0,0.156,2024-09-23
P103009,C52012,Auto,East,312682,17826,0,0,0.713,2025-06-12
P103010,C25905,Property,East,263366,11903,0,0,0.542,2023-02-02
P103011,C54547,Auto,West,317676,17440,0,0,0.864,2020-09-08
P103012,C15167,Property,West,302235,12735,0,0,0.543,2025-01-08
P103013,C73917,Property,West,201334,8629,1,12954,1.0,2022-09-12
P103014,C59843,Life,North,362688,12214,0,0,0.24,2024-09-11
P103015,C16743,Property,North,295123,12572,0,0,0.677,2023-12-06
P103016,C18535,Life,East,201147,5619,1,20731,0.733,2023-08-25
P103017,C87668,Property,East,524093,19924,1,3555,0.822,2022-10-31
P103018,C19208,Auto,South,347643,20143,1,5390,0.875,2024-08-19
P103019,C25006,Life,North,284674,6891,0,0,0.332,2021-02-08
P103020,C41396,Auto,East,441520,23832,1,7851,0.934,2022-08-31
P103021,C96449,Property,West,484182,22890,0,0,0.531,2023-06-01
P103022,C47498,Life,West,285465,9270,0,0,0.447,2022-03-11
P103023,C15113,Property,North,334740,16035,0,0,0.655,2021-09-04
P103024,C44772,Auto,West,201200,10815,0,0,0.764,2022-07-05
P103025,C19439,Property,South,285281,9286,0,0,0.561,2025-05-27
P103026,C13181,Health,East,280094,19004,0,0,0.481,2023-04-03
P103027,C98542,Life,East,318483,8731,0,0,0.275,2021-07-05
P103028,C68303,Life,East,333276,9783,0,0,0.334,2021-02-03
P103029,C53678,Life,North,355983,9877,2,53433,1.0,2024-07-21
P103030,C85098,Auto,West,323764,14690,1,12054,1.0,2022-05-17
P103031,C43010,Property,South,178926,6961,0,0,0.521,2022-02-04
P103032,C85324,Life,North,206153,5885,1,24087,0.817,2021-03-05
P103033,C97252,Auto,East,245359,12922,0,0,0.703,2020-07-14
P103034,C10115,Auto,South,271776,15291,0,0,0.556,2023-05-05
P103035,C20085,Auto,East,405077,18610,0,0,0.486,2023-09-07
P103036,C43772,Property,East,183706,6507,0,0,0.63,2025-06-12
P103037,C44351,Health,North,264258,16914,0,0,0.417,2021-01-20
P103038,C42976,Auto,East,395301,21112,0,0,0.743,2023-09-22
P103039,C19653,Property,South,270012,12533,0,0,0.522,2022-09-26
P103040,C20262,Auto,East,346042,13952,1,32325,1.0,2022-12-28
P103041,C34234,Health,West,286046,19586,0,0,0.462,2021-05-15
P103042,C46368,Auto,East,325678,16421,0,0,0.875,2023-07-22
P103043,C20183,Property,North,277153,11624,0,0,0.695,2021-07-03
P103044,C90370,Life,South,366707,9203,0,0,0.435,2021-09-18
P103045,C29471,Life,North,145494,4247,0,0,0.302,2023-11-21
P103046,C65155,Property,West,263669,9396,0,0,0.682,2022-08-11
P103047,C86183,Property,East,329657,11890,0,0,0.609,2023-11-15
P103048,C10144,Property,North,353370,14158,0,0,0.747,2023-12-18
P103049,C81749,Auto,North,449295,25272,0,0,0.693,2024-07-13
P103050,C85696,Auto,North,260898,14317,1,21757,0.978,2022-02-07
P103051,C81248,Property,North,447948,18570,1,14965,0.75,2024-05-15
P103052,C70888,Auto,West,234098,11889,0,0,0.867,2024-03-02
P103053,C83915,Auto,West,432865,21014,0,0,0.748,2023-06-11
P103054,C39532,Life,East,381747,13618,0,0,0.354,2024-06-03
P103055,C13269,Health,East,208654,12821,0,0,0.649,2024-05-20
P103056,C83455,Life,South,330704,8945,0,0,0.135,2022-12-21
P103057,C68720,Auto,West,294876,13152,0,0,0.664,2021-01-10
P103058,C99467,Auto,North,362558,18935,0,0,0.676,2020-11-14
P103059,C24689,Health,North,277673,16813,0,0,0.574,2022-09-20
